date,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol
2019-10-01,26962.5390625,27046.2109375,26562.220703125,26573.0390625,260110000,8026.830078125,8062.5,7906.2900390625,7908.68017578125,2243650000
2019-10-02,26425.859375,26438.0390625,25974.119140625,26078.619140625,309640000,7851.1298828125,7852.7001953125,7744.9599609375,7785.25,2495160000
2019-10-03,26039.01953125,26205.19921875,25743.4609375,26201.0390625,241610000,7787.02001953125,7872.259765625,7700.0,7872.259765625,2141490000
2019-10-04,26271.69921875,26590.740234375,26271.69921875,26573.720703125,221310000,7908.43994140625,7986.6201171875,7899.39013671875,7982.47021484375,1736890000
2019-10-07,26502.330078125,26655.83984375,26424.5390625,26478.01953125,195200000,7956.41015625,8013.31005859375,7942.080078125,7956.2900390625,1739450000
2019-10-08,26276.58984375,26421.810546875,26139.80078125,26164.0390625,244590000,7898.27001953125,7921.8798828125,7823.72998046875,7823.77978515625,1933580000
2019-10-09,26308.23046875,26424.310546875,26249.75,26346.009765625,190060000,7895.9599609375,7930.919921875,7873.52001953125,7903.740234375,1553900000
2019-10-10,26317.349609375,26603.310546875,26314.509765625,26496.669921875,217680000,7904.56005859375,7982.83984375,7899.81005859375,7950.77978515625,1778740000
2019-10-11,26694.19921875,27013.970703125,26694.19921875,26816.58984375,282080000,8047.33984375,8115.7998046875,8046.7998046875,8057.0400390625,2176080000
2019-10-14,26766.4296875,26874.330078125,26749.1796875,26787.359375,178620000,8044.35009765625,8069.85009765625,8036.41015625,8048.64990234375,1419730000
2019-10-15,26811.19921875,27120.109375,26811.19921875,27024.80078125,245510000,8074.85009765625,8166.18017578125,8071.81005859375,8148.7099609375,1836650000
2019-10-16,26972.310546875,27058.33984375,26943.2890625,27001.98046875,214660000,8119.81005859375,8146.14990234375,8103.3798828125,8124.18017578125,1886720000
2019-10-17,27032.380859375,27112.16015625,26970.2890625,27025.880859375,222540000,8176.91015625,8183.64013671875,8131.25,8156.85009765625,1861570000
2019-10-18,27004.490234375,27018.25,26770.130859375,26770.19921875,288970000,8149.85009765625,8157.35986328125,8045.3701171875,8089.5400390625,2012930000
2019-10-21,26852.669921875,26852.669921875,26747.619140625,26827.640625,241030000,8137.419921875,8164.14013671875,8117.259765625,8162.990234375,1752860000
2019-10-22,26850.4296875,26946.640625,26782.609375,26788.099609375,265510000,8188.1201171875,8194.6201171875,8101.97998046875,8104.2998046875,1847200000
2019-10-23,26835.240234375,26896.890625,26745.0,26833.94921875,247680000,8090.240234375,8122.8798828125,8078.35009765625,8119.7900390625,1805030000
2019-10-24,26893.9296875,26931.779296875,26714.33984375,26805.529296875,253590000,8180.0400390625,8187.83984375,8137.66015625,8185.7998046875,1882490000
2019-10-25,26789.609375,27015.369140625,26765.6796875,26958.060546875,274610000,8150.58984375,8249.9697265625,8150.58984375,8243.1201171875,1894740000
2019-10-28,27040.330078125,27167.880859375,27028.7109375,27090.720703125,290770000,8285.76953125,8335.5595703125,8285.26953125,8325.990234375,1956280000
2019-10-29,27061.0703125,27165.939453125,27039.759765625,27071.4609375,269610000,8313.349609375,8319.2900390625,8275.1396484375,8276.849609375,1834530000
2019-10-30,27110.7109375,27204.359375,26999.640625,27186.689453125,231750000,8284.2802734375,8315.5,8241.7001953125,8303.98046875,1928420000
2019-10-31,27188.369140625,27188.369140625,26918.2890625,27046.23046875,273830000,8314.3798828125,8321.7998046875,8248.8095703125,8292.3603515625,2258270000
2019-11-01,27142.94921875,27347.4296875,27142.94921875,27347.359375,270870000,8335.0498046875,8386.75,8326.5595703125,8386.400390625,2057310000
2019-11-04,27402.060546875,27517.580078125,27402.060546875,27462.109375,273030000,8445.5,8451.3701171875,8421.2998046875,8433.2001953125,2149910000
2019-11-05,27500.23046875,27560.359375,27453.55078125,27492.630859375,286350000,8446.6201171875,8457.3896484375,8421.0498046875,8434.6796875,2316710000
2019-11-06,27502.740234375,27526.05078125,27407.810546875,27492.560546875,237910000,8426.5703125,8426.5703125,8379.330078125,8410.6298828125,2332650000
2019-11-07,27590.16015625,27774.669921875,27590.16015625,27674.80078125,259020000,8455.1103515625,8483.16015625,8415.8701171875,8434.51953125,2393950000
2019-11-08,27686.19921875,27694.94921875,27578.970703125,27681.240234375,221440000,8422.669921875,8475.5703125,8405.8896484375,8475.3095703125,1974190000
2019-11-11,27580.66015625,27714.390625,27517.669921875,27691.490234375,202350000,8431.259765625,8467.2900390625,8425.48046875,8464.2802734375,1715470000
2019-11-12,27701.58984375,27770.859375,27635.3203125,27691.490234375,213670000,8471.0703125,8514.83984375,8462.990234375,8486.08984375,1987820000
2019-11-13,27622.0390625,27806.400390625,27587.19921875,27783.58984375,278390000,8455.01953125,8496.900390625,8451.33984375,8482.099609375,2173320000
2019-11-14,27757.19921875,27800.7109375,27676.970703125,27781.9609375,303970000,8461.0595703125,8485.3603515625,8441.580078125,8479.01953125,2106550000
2019-11-15,27843.5390625,28004.890625,27843.5390625,28004.890625,283720000,8524.48046875,8540.830078125,8506.7998046875,8540.830078125,2188210000
2019-11-18,27993.220703125,28040.970703125,27969.240234375,28036.220703125,252320000,8529.16015625,8559.7802734375,8503.6201171875,8549.9404296875,2047240000
2019-11-19,28079.759765625,28090.2109375,27894.51953125,27934.01953125,245890000,8578.01953125,8589.759765625,8536.73046875,8570.66015625,2075000000
2019-11-20,27879.55078125,27897.279296875,27675.279296875,27821.08984375,258140000,8543.5703125,8578.26953125,8468.6298828125,8526.73046875,2596030000
2019-11-21,27820.279296875,27828.330078125,27708.33984375,27766.2890625,232020000,8527.8701171875,8530.73046875,8487.2900390625,8506.2099609375,2056230000
2019-11-22,27831.23046875,27898.4609375,27773.98046875,27875.619140625,214780000,8530.5400390625,8535.4599609375,8477.490234375,8519.8798828125,1877090000
2019-11-25,27917.76953125,28068.689453125,27917.76953125,28066.470703125,248420000,8559.650390625,8633.150390625,8559.650390625,8632.490234375,2256070000
2019-11-26,28080.75,28146.01953125,28042.2109375,28121.6796875,324050000,8635.400390625,8659.73046875,8625.6201171875,8647.9296875,2434570000
2019-11-27,28156.470703125,28174.970703125,28075.23046875,28164.0,198210000,8669.58984375,8705.91015625,8662.580078125,8705.1796875,1744580000
2019-11-29,28103.16015625,28119.509765625,28042.529296875,28051.41015625,120630000,8682.009765625,8697.3203125,8664.0400390625,8665.4697265625,1099090000
2019-12-02,28109.740234375,28109.83984375,27782.349609375,27783.0390625,236610000,8672.83984375,8672.83984375,8540.16015625,8567.990234375,2225940000
2019-12-03,27501.98046875,27524.740234375,27325.130859375,27502.810546875,275350000,8460.7197265625,8523.98046875,8435.400390625,8520.6396484375,2308600000
2019-12-04,27634.630859375,27727.44921875,27612.080078125,27649.779296875,218200000,8557.4501953125,8584.8798828125,8552.3798828125,8566.669921875,2150680000
2019-12-05,27736.05078125,27745.19921875,27562.80078125,27677.7890625,208600000,8587.9296875,8588.8896484375,8541.919921875,8570.7001953125,2123380000
2019-12-06,27839.6796875,28035.849609375,27839.6796875,28015.060546875,223310000,8634.25,8665.4404296875,8630.580078125,8656.5302734375,2053530000
2019-12-09,27987.05078125,28010.419921875,27906.140625,27909.599609375,217000000,8650.8603515625,8678.849609375,8619.76953125,8621.830078125,2088520000
2019-12-10,27900.650390625,27949.01953125,27804.0,27881.720703125,213250000,8623.5595703125,8650.759765625,8600.8203125,8616.1796875,2053390000
2019-12-11,27867.310546875,27925.5,27801.80078125,27911.30078125,213510000,8631.1201171875,8658.48046875,8622.3603515625,8654.0498046875,1937850000
2019-12-12,27898.33984375,28224.94921875,27859.869140625,28132.05078125,277740000,8645.3603515625,8745.8203125,8633.599609375,8717.3203125,2388270000
2019-12-13,28123.640625,28290.73046875,28028.3203125,28135.380859375,250660000,8713.91015625,8768.8701171875,8697.580078125,8734.8798828125,2188720000
2019-12-16,28191.669921875,28337.490234375,28191.669921875,28235.890625,286770000,8791.3095703125,8833.4501953125,8789.76953125,8814.23046875,2346290000
2019-12-17,28221.75,28328.630859375,28220.560546875,28267.16015625,286770000,8829.4697265625,8831.990234375,8804.599609375,8823.3603515625,2374120000
2019-12-18,28291.439453125,28323.25,28239.279296875,28239.279296875,289890000,8834.650390625,8848.759765625,8820.419921875,8827.740234375,2727870000
2019-12-19,28278.310546875,28381.48046875,28278.240234375,28376.9609375,262570000,8838.9697265625,8888.1298828125,8838.9697265625,8887.2197265625,2415950000
2019-12-20,28608.640625,28608.640625,28445.599609375,28455.08984375,603780000,8911.83984375,8931.91015625,8901.8701171875,8924.9599609375,3825460000
2019-12-23,28491.779296875,28582.490234375,28491.779296875,28551.529296875,223530000,8950.2001953125,8956.6396484375,8934.5498046875,8945.650390625,2025450000
2019-12-24,28572.5703125,28576.80078125,28503.2109375,28515.44921875,86150000,8955.009765625,8957.1201171875,8934.3603515625,8952.8798828125,1014520000
2019-12-26,28539.4609375,28624.099609375,28535.150390625,28621.390625,155970000,8970.2099609375,9022.4599609375,8968.4599609375,9022.3896484375,1634920000
2019-12-27,28675.33984375,28701.66015625,28608.98046875,28645.259765625,182280000,9049.4697265625,9052.0,8987.3203125,9006.6201171875,1832200000
2019-12-30,28654.759765625,28664.689453125,28428.98046875,28462.140625,181600000,9004.4501953125,9006.3603515625,8909.1904296875,8945.990234375,2042420000
2019-12-31,28414.640625,28547.349609375,28376.490234375,28538.439453125,193340000,8918.740234375,8975.3603515625,8912.76953125,8972.599609375,2182800000
2020-01-02,28638.970703125,28872.80078125,28627.76953125,28868.80078125,251820000,9039.4599609375,9093.4296875,9010.8896484375,9092.1904296875,2848370000
2020-01-03,28553.330078125,28716.310546875,28500.359375,28634.880859375,239590000,8976.4296875,9065.759765625,8976.4296875,9020.76953125,2567400000
2020-01-06,28465.5,28708.01953125,28418.630859375,28703.380859375,252760000,8943.5,9072.41015625,8943.5,9071.4697265625,2788120000
2020-01-07,28639.1796875,28685.5,28565.279296875,28583.6796875,258900000,9076.6396484375,9091.9296875,9042.5498046875,9068.580078125,2352850000
2020-01-08,28556.140625,28866.1796875,28522.509765625,28745.08984375,291750000,9068.0302734375,9168.8896484375,9059.3798828125,9129.240234375,2464090000
2020-01-09,28851.970703125,28988.009765625,28844.310546875,28956.900390625,275060000,9202.26953125,9215.9501953125,9158.5,9203.4296875,2534700000
2020-01-10,28977.51953125,29009.0703125,28789.099609375,28823.76953125,237830000,9232.9501953125,9235.2001953125,9164.66015625,9178.8603515625,2378990000
2020-01-13,28869.009765625,28909.91015625,28819.4296875,28907.05078125,249830000,9213.7197265625,9274.490234375,9193.0595703125,9273.9296875,2530270000
2020-01-14,28895.5,29054.16015625,28872.26953125,28939.669921875,287440000,9270.6103515625,9298.330078125,9226.490234375,9251.330078125,2542170000
2020-01-15,28901.80078125,29127.58984375,28897.349609375,29030.220703125,260270000,9253.759765625,9298.8203125,9231.1396484375,9258.7001953125,2435650000
2020-01-16,29131.94921875,29300.3203125,29131.94921875,29297.640625,252110000,9313.4501953125,9357.919921875,9301.3203125,9357.1298828125,2301400000
2020-01-17,29313.310546875,29373.619140625,29289.91015625,29348.099609375,321820000,9392.3701171875,9393.48046875,9346.8095703125,9388.9404296875,2522670000
2020-01-21,29269.05078125,29341.2109375,29146.470703125,29196.0390625,320640000,9361.0703125,9397.580078125,9350.2001953125,9370.8095703125,2684540000
2020-01-22,29263.630859375,29320.19921875,29172.259765625,29186.26953125,283440000,9413.6103515625,9439.2900390625,9375.1298828125,9383.76953125,2449390000
2020-01-23,29111.01953125,29190.470703125,28966.98046875,29160.08984375,307060000,9377.7197265625,9409.2001953125,9334.1298828125,9402.48046875,2460050000
2020-01-24,29230.390625,29288.7890625,28843.310546875,28989.73046875,380010000,9446.2099609375,9451.4296875,9273.23046875,9314.91015625,2611710000
2020-01-27,28542.490234375,28671.7890625,28440.470703125,28535.80078125,337270000,9092.4599609375,9185.4501953125,9088.0400390625,9139.3095703125,2583330000
2020-01-28,28594.279296875,28823.23046875,28575.75,28722.849609375,330140000,9201.8203125,9288.8701171875,9182.330078125,9269.6796875,2157830000
2020-01-29,28820.529296875,28944.240234375,28728.189453125,28734.44921875,302290000,9318.259765625,9329.1201171875,9249.0400390625,9275.16015625,2223480000
2020-01-30,28640.16015625,28879.7109375,28489.759765625,28859.439453125,326850000,9211.150390625,9303.0,9185.1796875,9298.9296875,2333500000
2020-01-31,28813.0390625,28813.0390625,28169.529296875,28256.029296875,403890000,9324.330078125,9324.7998046875,9123.2197265625,9150.9404296875,2685840000
2020-02-03,28319.650390625,28630.390625,28319.650390625,28399.810546875,307910000,9190.7197265625,9299.849609375,9188.5498046875,9273.400390625,2420510000
2020-02-04,28696.740234375,28904.880859375,28696.740234375,28807.630859375,332750000,9398.3896484375,9485.3798828125,9374.0498046875,9467.9697265625,2445420000
2020-02-05,29048.73046875,29308.890625,29000.849609375,29290.849609375,357540000,9574.099609375,9574.9404296875,9454.9296875,9508.6796875,2462470000
2020-02-06,29388.580078125,29408.05078125,29246.9296875,29379.76953125,263700000,9540.98046875,9575.66015625,9505.6796875,9572.150390625,2267300000
2020-02-07,29286.919921875,29286.919921875,29056.98046875,29102.509765625,252860000,9526.6396484375,9570.08984375,9496.5302734375,9520.509765625,2238670000
2020-02-10,28995.66015625,29278.0703125,28995.66015625,29276.8203125,250510000,9493.6298828125,9628.66015625,9493.6298828125,9628.3896484375,2179310000
2020-02-11,29390.7109375,29415.390625,29210.470703125,29276.33984375,279540000,9680.8896484375,9714.740234375,9617.2099609375,9638.9404296875,2423670000
2020-02-12,29406.75,29568.5703125,29406.75,29551.419921875,309530000,9688.599609375,9728.76953125,9666.6904296875,9725.9599609375,2355000000
2020-02-13,29436.029296875,29535.400390625,29345.9296875,29423.310546875,291150000,9657.0400390625,9748.3203125,9650.01953125,9711.9697265625,2239270000
2020-02-14,29440.470703125,29463.0390625,29283.1796875,29398.080078125,231000000,9728.900390625,9746.3603515625,9693.0498046875,9731.1796875,2222240000
2020-02-18,29282.779296875,29330.16015625,29116.810546875,29232.189453125,256600000,9679.0400390625,9747.6796875,9675.7998046875,9732.740234375,2273460000
2020-02-19,29312.69921875,29409.08984375,29274.380859375,29348.029296875,240640000,9782.8095703125,9838.3701171875,9777.099609375,9817.1796875,2462530000
2020-02-20,29296.25,29368.44921875,28959.650390625,29219.98046875,287780000,9799.2001953125,9820.8603515625,9636.9404296875,9750.9697265625,2735610000
2020-02-21,29146.529296875,29146.529296875,28892.69921875,28992.41015625,311210000,9708.009765625,9715.9501953125,9542.330078125,9576.58984375,2743010000
2020-02-24,28402.9296875,28402.9296875,27912.439453125,27960.80078125,452580000,9188.4404296875,9322.8798828125,9166.009765625,9221.2802734375,3177000000
2020-02-25,28037.650390625,28149.19921875,26997.619140625,27081.359375,513270000,9301.2001953125,9315.259765625,8940.490234375,8965.6103515625,3583400000
2020-02-26,27159.4609375,27542.779296875,26890.970703125,26957.58984375,472450000,9011.5498046875,9148.3203125,8927.7998046875,8980.7802734375,3567830000
2020-02-27,26526.0,26775.310546875,25752.8203125,25766.640625,664980000,8744.0302734375,8904.1103515625,8562.0498046875,8566.48046875,4536080000
2020-02-28,25270.830078125,25494.240234375,24681.009765625,25409.359375,915990000,8269.740234375,8591.8203125,8264.16015625,8567.3701171875,5301170000
2020-03-02,25590.509765625,26706.169921875,25391.9609375,26703.3203125,637200000,8667.1396484375,8952.8095703125,8543.349609375,8952.169921875,4232760000
2020-03-03,26762.470703125,27084.58984375,25706.279296875,25917.41015625,647080000,8965.099609375,9070.3203125,8602.8896484375,8684.08984375,4336700000
2020-03-04,26383.6796875,27102.33984375,26286.310546875,27090.859375,457590000,8834.099609375,9019.9599609375,8757.66015625,9018.08984375,3602870000
2020-03-05,26671.919921875,26671.919921875,25943.330078125,26121.279296875,477370000,8790.08984375,8921.080078125,8677.3896484375,8738.58984375,3748090000
2020-03-06,25457.2109375,25994.380859375,25226.619140625,25864.779296875,599780000,8469.01953125,8612.3603515625,8375.1298828125,8575.6201171875,4279850000
2020-03-09,24992.359375,24992.359375,23706.0703125,23851.01953125,750430000,7957.93017578125,8243.3095703125,7943.16015625,7950.68017578125,4530350000
2020-03-10,24453.0,25020.990234375,23690.33984375,25018.16015625,654860000,8219.759765625,8347.400390625,7930.43017578125,8344.25,4431930000
2020-03-11,24604.630859375,24604.630859375,23328.3203125,23553.220703125,663960000,8136.25,8181.35986328125,7850.9501953125,7952.0498046875,4273890000
2020-03-12,22184.7109375,22837.94921875,21154.4609375,21200.619140625,908260000,7398.580078125,7712.330078125,7194.669921875,7201.7998046875,5066530000
2020-03-13,21973.8203125,23189.759765625,21285.369140625,23185.619140625,843080000,7610.39013671875,7875.93017578125,7219.08984375,7874.8798828125,4685890000
2020-03-16,20917.529296875,21768.279296875,20116.4609375,20188.51953125,770130000,7392.72998046875,7422.2001953125,6882.85986328125,6904.58984375,4594360000
2020-03-17,20487.05078125,21379.349609375,19882.259765625,21237.380859375,793060000,7072.0,7406.22998046875,6828.91015625,7334.77978515625,4900000000
2020-03-18,20188.689453125,20489.330078125,18917.4609375,19898.919921875,871360000,6902.31982421875,7182.830078125,6686.35986328125,6989.83984375,4890820000
2020-03-19,19830.009765625,20442.630859375,19177.130859375,20087.189453125,780300000,6996.4501953125,7341.3798828125,6858.3798828125,7150.580078125,4762170000
2020-03-20,20253.150390625,20531.259765625,19094.26953125,19173.98046875,872290000,7248.06982421875,7354.43994140625,6854.669921875,6879.52001953125,5239940000
2020-03-23,19028.359375,19121.009765625,18213.650390625,18591.9296875,787970000,6847.27978515625,6984.93994140625,6631.419921875,6860.669921875,4330610000
2020-03-24,19722.189453125,20737.69921875,19649.25,20704.91015625,799340000,7196.14990234375,7418.3701171875,7169.85986328125,7417.85986328125,4417380000
2020-03-25,21050.33984375,22019.9296875,20538.33984375,21200.55078125,796320000,7421.35986328125,7671.2099609375,7276.39990234375,7384.2998046875,4666440000
2020-03-26,21468.380859375,22595.060546875,21427.099609375,22552.169921875,705180000,7462.2099609375,7809.830078125,7462.2099609375,7797.5400390625,3999850000
2020-03-27,21898.470703125,22327.5703125,21469.26953125,21636.779296875,588830000,7554.25,7716.240234375,7491.14013671875,7502.3798828125,3977010000
2020-03-30,21678.220703125,22378.08984375,21522.080078125,22327.48046875,545540000,7583.4599609375,7784.35009765625,7539.97021484375,7774.14990234375,3846900000
2020-03-31,22208.419921875,22480.369140625,21852.080078125,21917.16015625,571210000,7740.06005859375,7880.31005859375,7642.85986328125,7700.10009765625,4059700000
2020-04-01,21227.380859375,21487.240234375,20784.4296875,20943.509765625,506680000,7459.5,7566.3701171875,7301.97998046875,7360.580078125,3685510000
2020-04-02,20819.4609375,21477.76953125,20735.01953125,21413.439453125,529540000,7317.4501953125,7501.7001953125,7307.9501953125,7487.31005859375,3608190000
2020-04-03,21285.9296875,21447.810546875,20863.08984375,21052.529296875,450010000,7477.27001953125,7518.72021484375,7288.10986328125,7373.080078125,3279100000
2020-04-06,21693.630859375,22783.44921875,21693.630859375,22679.990234375,610760000,7660.169921875,7938.330078125,7617.7900390625,7913.240234375,3849100000
2020-04-07,23537.439453125,23617.240234375,22634.44921875,22653.859375,594660000,8129.990234375,8146.43017578125,7881.22021484375,7887.259765625,4069410000
2020-04-08,22893.470703125,23513.400390625,22682.990234375,23433.5703125,472740000,7975.72021484375,8114.43017578125,7901.93994140625,8090.89990234375,3470730000
2020-04-09,23690.66015625,24008.990234375,23504.08984375,23719.369140625,566400000,8169.009765625,8227.91015625,8072.31982421875,8153.580078125,4123670000
2020-04-13,23698.9296875,23698.9296875,23095.349609375,23390.76953125,394320000,8127.68994140625,8200.4404296875,8035.9501953125,8192.419921875,3146860000
2020-04-14,23690.5703125,24040.580078125,23683.439453125,23949.759765625,485910000,8353.2099609375,8531.1103515625,8338.080078125,8515.740234375,3732820000
2020-04-15,23600.720703125,23649.720703125,23233.3203125,23504.349609375,437630000,8355.9599609375,8464.66015625,8308.7900390625,8393.1796875,3333750000
2020-04-16,23543.66015625,23598.080078125,23211.380859375,23537.6796875,471050000,8479.1103515625,8560.16015625,8393.26953125,8532.3603515625,3995870000
2020-04-17,23817.150390625,24264.2109375,23817.150390625,24242.490234375,525950000,8667.48046875,8670.2998046875,8531.6904296875,8650.1396484375,4335020000
2020-04-20,24095.099609375,24108.689453125,23627.189453125,23650.439453125,423410000,8553.3798828125,8684.91015625,8553.3798828125,8560.73046875,3796950000
2020-04-21,23365.25,23365.25,22941.880859375,23018.880859375,485140000,8460.6904296875,8480.2900390625,8215.6904296875,8263.23046875,3756290000
2020-04-22,23437.33984375,23613.099609375,23339.599609375,23475.8203125,352880000,8434.5498046875,8537.3095703125,8404.5400390625,8495.3798828125,3025060000
2020-04-23,23543.08984375,23885.359375,23483.349609375,23515.259765625,389290000,8528.83984375,8635.23046875,8475.2001953125,8494.75,3734720000
2020-04-24,23628.240234375,23826.0,23417.6796875,23775.26953125,376020000,8530.080078125,8642.9296875,8464.419921875,8634.51953125,3673170000
2020-04-27,23866.150390625,24207.650390625,23840.609375,24133.779296875,389390000,8717.98046875,8754.5703125,8697.3701171875,8730.16015625,3678460000
2020-04-28,24357.169921875,24512.240234375,24031.19921875,24101.55078125,400250000,8825.6904296875,8830.5703125,8600.7001953125,8607.73046875,3707540000
2020-04-29,24490.369140625,24764.76953125,24453.990234375,24633.859375,455290000,8802.7001953125,8957.26953125,8765.009765625,8914.7099609375,4378540000
2020-04-30,24585.5703125,24585.5703125,24186.900390625,24345.720703125,487840000,8911.01953125,8926.1103515625,8825.830078125,8889.5498046875,4316380000
2020-05-01,24120.779296875,24120.779296875,23645.30078125,23723.689453125,418160000,8681.2900390625,8754.4599609375,8566.83984375,8604.9501953125,3722520000
2020-05-04,23581.55078125,23769.560546875,23361.16015625,23749.759765625,355360000,8555.3203125,8715.8203125,8537.830078125,8710.7099609375,3422150000
2020-05-05,23958.880859375,24169.720703125,23868.91015625,23883.08984375,369710000,8809.66015625,8909.9599609375,8781.3095703125,8809.1201171875,3913360000
2020-05-06,23978.880859375,24054.58984375,23661.140625,23664.640625,377450000,8874.7001953125,8933.25,8819.3701171875,8854.3896484375,3620030000
2020-05-07,23837.2109375,24094.619140625,23834.390625,23875.890625,369890000,8973.7802734375,9015.990234375,8932.8603515625,8979.66015625,3762070000
2020-05-08,24107.8203125,24349.900390625,24107.05078125,24331.3203125,335760000,9056.8896484375,9125.98046875,9018.2099609375,9121.3203125,3777340000
2020-05-11,24256.44921875,24366.2109375,24070.220703125,24221.990234375,352400000,9054.91015625,9241.919921875,9053.169921875,9192.33984375,3898690000
2020-05-12,24292.83984375,24382.08984375,23761.580078125,23764.779296875,359480000,9225.150390625,9250.9599609375,9000.0703125,9002.5498046875,4315070000
2020-05-13,23702.16015625,23708.900390625,23067.640625,23247.970703125,469950000,9006.0498046875,9074.16015625,8752.6796875,8863.169921875,4244110000
2020-05-14,23049.060546875,23630.859375,22789.619140625,23625.33984375,472700000,8788.0400390625,8945.7099609375,8705.25,8943.7197265625,3945080000
2020-05-15,23454.830078125,23730.080078125,23354.150390625,23685.419921875,491510000,8839.990234375,9018.400390625,8821.3798828125,9014.5595703125,4221500000
2020-05-18,24059.98046875,24708.5390625,24059.98046875,24597.369140625,484190000,9177.150390625,9267.2197265625,9154.349609375,9234.830078125,4318310000
2020-05-19,24577.48046875,24599.5,24202.9609375,24206.859375,374100000,9227.4599609375,9317.25,9183.25,9185.099609375,4144770000
2020-05-20,24455.939453125,24649.48046875,24455.939453125,24575.900390625,366510000,9305.6201171875,9392.8203125,9304.2001953125,9375.7802734375,4292470000
2020-05-21,24564.26953125,24718.4609375,24370.880859375,24474.119140625,346770000,9375.1904296875,9405.25,9254.849609375,9284.8798828125,3725950000
2020-05-22,24461.98046875,24481.640625,24294.0703125,24465.16015625,255660000,9278.5498046875,9328.2802734375,9239.41015625,9324.58984375,3641830000
2020-05-26,24781.83984375,25176.419921875,24781.83984375,24995.109375,424380000,9501.2099609375,9501.2099609375,9333.16015625,9340.2197265625,4432310000
2020-05-27,25298.630859375,25551.560546875,25009.869140625,25548.26953125,411230000,9346.1201171875,9414.6201171875,9144.2802734375,9412.3603515625,4462450000
2020-05-28,25697.359375,25758.7890625,25358.73046875,25400.640625,377800000,9392.990234375,9523.6396484375,9345.2802734375,9368.990234375,4064220000
2020-05-29,25324.150390625,25482.80078125,25031.669921875,25383.109375,527620000,9382.349609375,9505.5498046875,9324.73046875,9489.8701171875,4710060000
2020-06-01,25342.990234375,25508.830078125,25220.66015625,25475.01953125,338310000,9471.419921875,9571.2802734375,9462.3203125,9552.0498046875,3824770000
2020-06-02,25582.51953125,25743.130859375,25523.740234375,25742.650390625,352610000,9566.5302734375,9611.2197265625,9472.080078125,9608.3798828125,3962460000
2020-06-03,25906.880859375,26337.75,25906.880859375,26269.890625,398790000,9651.8603515625,9707.7802734375,9627.169921875,9682.91015625,4638380000
2020-06-04,26226.490234375,26384.099609375,26082.310546875,26281.8203125,372190000,9649.650390625,9716.1396484375,9560.41015625,9615.8095703125,6074320000
2020-06-05,26836.80078125,27338.30078125,26836.80078125,27110.98046875,542310000,9703.5400390625,9845.6904296875,9685.349609375,9814.080078125,6572850000
2020-06-08,27232.9296875,27580.2109375,27232.48046875,27572.439453125,430200000,9823.4404296875,9927.1298828125,9780.6103515625,9924.75,6143120000
2020-06-09,27447.369140625,27447.369140625,27151.060546875,27272.30078125,381430000,9867.1904296875,10002.5,9863.26953125,9953.75,5281860000
2020-06-10,27251.890625,27355.220703125,26938.05078125,26989.990234375,448930000,10012.3203125,10086.8896484375,9962.580078125,10020.349609375,5128400000
2020-06-11,26282.509765625,26294.080078125,25082.720703125,25128.169921875,647780000,9791.240234375,9868.080078125,9491.3095703125,9492.73046875,5271000000
2020-06-12,25659.419921875,25965.55078125,25078.41015625,25605.5390625,514440000,9715.8701171875,9768.6396484375,9413.6201171875,9588.8095703125,4366190000
2020-06-15,25270.390625,25891.580078125,24843.1796875,25763.16015625,461230000,9426.900390625,9756.0703125,9403.0,9726.01953125,4440650000
2020-06-16,26326.6796875,26611.029296875,25811.69921875,26289.98046875,489500000,9949.7802734375,9963.6298828125,9748.3798828125,9895.8701171875,4639860000
2020-06-17,26330.51953125,26400.0703125,26068.41015625,26119.609375,328830000,9943.3095703125,9991.2099609375,9891.8095703125,9910.5302734375,4249680000
2020-06-18,26016.44921875,26154.19921875,25848.529296875,26080.099609375,328390000,9892.48046875,9959.2001953125,9885.66015625,9943.0498046875,4294740000
2020-06-19,26213.099609375,26451.439453125,25759.66015625,25871.4609375,669390000,10042.1298828125,10053.91015625,9872.9404296875,9946.1201171875,6068130000
2020-06-22,25865.080078125,26059.810546875,25667.6796875,26024.9609375,351780000,9945.490234375,10059.6103515625,9916.599609375,10056.48046875,4468000000
2020-06-23,26159.390625,26314.970703125,26105.970703125,26156.099609375,389980000,10130.830078125,10221.849609375,10112.4404296875,10131.3701171875,5712450000
2020-06-24,25992.9609375,25992.9609375,25296.73046875,25445.939453125,450120000,10092.919921875,10137.5,9842.2197265625,9909.169921875,5549440000
2020-06-25,25365.220703125,25769.609375,25209.7890625,25745.599609375,384560000,9899.3603515625,10023.2802734375,9810.4697265625,10017.0,4709620000
2020-06-26,25641.689453125,25641.689453125,24971.029296875,25015.55078125,640860000,9995.1201171875,10000.669921875,9749.0703125,9757.2197265625,7279230000
2020-06-29,25152.44921875,25601.150390625,25096.16015625,25595.80078125,378070000,9771.7197265625,9877.33984375,9663.6103515625,9874.150390625,4306120000
2020-06-30,25512.4296875,25905.380859375,25475.140625,25812.880859375,410780000,9875.2900390625,10085.58984375,9863.669921875,10058.76953125,4474000000
2020-07-01,25879.380859375,26019.310546875,25713.609375,25734.970703125,373180000,10063.669921875,10197.1904296875,10048.0400390625,10154.6298828125,4595970000
