date,UBS_x,UBS Financial Services Inc.,UBS Investment Bank,UBS Global Wealth Management,UBS Asset Management,Open,High,Low,Close,Volume,Dividends,Stock Splits,UBS_y,Union Bank of Switzerland,UBS tax evasion controversies,Banking in Switzerland,dow_open,dow_high,dow_low,dow_close,dow_vol,nas_open,nas_high,nas_low,nas_close,nas_vol,Wiki_total,Google_total,Stock_total,Nas_total,Dow_total,Wiki_Moment_1,Wiki_Moment_2,Wiki_Moment_1_s,Wiki_Moment_2_s,Wiki_MAvg,Wiki_MAvg_s,Wiki_Disparity,Wiki_Disparity_s,Wiki_ROC,Wiki_ROC_s,Wiki_Rocp,Wiki_EMA,Wiki_diff,Wiki_gain,Wiki_loss,Wiki_avg_gain,Wiki_avg_loss,Wiki_rs,Wiki_RSI,Wiki_Move,Wiki_MAvg_Move,Wiki_MAvg_s_Move,Wiki_EMA_Move,Wiki_Disparity_Move,Wiki_Disparity_s_Move,Wiki_RSI_Move,Google_Moment_1,Google_Moment_2,Google_Moment_1_s,Google_Moment_2_s,Google_MAvg,Google_MAvg_s,Google_Disparity,Google_Disparity_s,Google_ROC,Google_ROC_s,Google_Rocp,Google_EMA,Google_diff,Google_gain,Google_loss,Google_avg_gain,Google_avg_loss,Google_rs,Google_RSI,Google_Move,Google_MAvg_Move,Google_MAvg_s_Move,Google_EMA_Move,Google_Disparity_Move,Google_Disparity_s_Move,Google_RSI_Move,Stock_Moment_1,Stock_Moment_2,Stock_Moment_1_s,Stock_Moment_2_s,Stock_MAvg,Stock_MAvg_s,Stock_Disparity,Stock_Disparity_s,Stock_ROC,Stock_ROC_s,Stock_Rocp,Stock_EMA,Stock_diff,Stock_gain,Stock_loss,Stock_avg_gain,Stock_avg_loss,Stock_rs,Stock_RSI,Stock_Move,Stock_MAvg_Move,Stock_MAvg_s_Move,Stock_EMA_Move,Stock_Disparity_Move,Stock_Disparity_s_Move,Stock_RSI_Move,Nas_Moment_1,Nas_Moment_2,Nas_Moment_1_s,Nas_Moment_2_s,Nas_MAvg,Nas_MAvg_s,Nas_Disparity,Nas_Disparity_s,Nas_ROC,Nas_ROC_s,Nas_Rocp,Nas_EMA,Nas_diff,Nas_gain,Nas_loss,Nas_avg_gain,Nas_avg_loss,Nas_rs,Nas_RSI,Nas_Move,Nas_MAvg_Move,Nas_MAvg_s_Move,Nas_EMA_Move,Nas_Disparity_Move,Nas_Disparity_s_Move,Nas_RSI_Move,Dow_Moment_1,Dow_Moment_2,Dow_Moment_1_s,Dow_Moment_2_s,Dow_MAvg,Dow_MAvg_s,Dow_Disparity,Dow_Disparity_s,Dow_ROC,Dow_ROC_s,Dow_Rocp,Dow_EMA,Dow_diff,Dow_gain,Dow_loss,Dow_avg_gain,Dow_avg_loss,Dow_rs,Dow_RSI,Dow_Move,Dow_MAvg_Move,Dow_MAvg_s_Move,Dow_EMA_Move,Dow_Disparity_Move,Dow_Disparity_s_Move,Dow_RSI_Move,target_1,target_2,target_3,target_4,target_5,Stoch_Oscillator_3,Stoch_Oscillator_14
2020-07-16,6.875,0.0,0.0,0.0,0.0,11.101521660594123,11.23125595969895,11.073721769265452,11.184922218322754,3500900.0,0.0,0.0,1602,116,35,383,26746.5703125,26879.16015625,26590.009765625,26734.7109375,287330000,10443.8701171875,10499.7900390625,10364.3896484375,10473.830078125,4237290000,540.875,1602.0,11.184922218322754,10473.830078125,26734.7109375,97.57215874924836,-1345.8333333333258,104.70237135021779,2429.1666666666742,544.90625,554.3472222222223,99.26019384068361,97.5697141282289,-2.4278412507516403,4.702371350217793,-40.188854489164314,544.4583333333334,-2.9583333333332575,0.0,-2.96,137.34285714285713,-136.98214285714286,-1.0026332942250031,38075.24752475425,0,0,1,1,0,0,1,116.1711385061639,22300.0,123.04147465437786,30000.0,1425.0,1466.0,112.42105263157896,109.27694406548432,16.17113850616389,23.04147465437788,7.183856502242153,1444.6666666666667,197.0,197.0,0.0,240.37785714285715,-213.87785714285715,-1.1239024944143687,907.0862533692718,1,1,1,1,1,1,0,103.42759119461967,37.066841125488104,102.28813543061565,25.020122528076172,11.143222093582153,11.212722460428873,100.37421963226075,99.75206519019596,3.4275911946196715,2.2881354306156543,30.175007847193424,11.147855440775553,0.0,0.0,0.0,0.10714285714285714,-0.06285714285714286,-1.7045454545454544,241.93548387096777,0,1,1,1,0,0,1,99.29918777108863,-7391.9921875,100.7986864933244,8299.0234375,10475.93505859375,10504.300130208334,99.97990651472182,99.70992782283793,-0.7008122289113792,0.7986864933243862,-141.69157396887468,10475.701171875,-76.66015625,0.0,-76.66,79.25928571428571,-46.628571428571426,-1.6998008578431372,242.8977956789178,0,0,1,0,0,0,1,104.00146852361559,102862.109375,102.48759914135519,64891.015625,26583.30029296875,26749.133463541668,100.569570530606,99.94608226819263,4.001468523615589,2.4875991413551883,25.99082509579344,26600.123697916668,-135.388671875,0.0,-135.39,192.17857142857142,-121.52785714285714,-1.5813540693197914,272.0122129995653,0,1,1,1,0,0,1,1,1,0,1,0,92.53570266974019,91.08574690240863
2020-07-17,2.6666666666666665,0.0,0.0,0.0,0.0,11.212722993394038,11.23125595969895,11.14785540197032,11.184922218322754,2420500.0,0.0,0.0,1404,134,42,388,26774.619140625,26808.4296875,26619.880859375,26671.94921875,296460000,10500.51953125,10532.6201171875,10421.2099609375,10503.1904296875,4334280000,566.6666666666666,1404.0,11.184922218322754,10503.1904296875,26671.94921875,117.37291792526105,8387.499999999995,97.98270893371759,-1166.6666666666629,549.2583333333334,550.4583333333334,103.16942543733214,102.9445159336916,17.372917925261056,-2.0172910662824144,6.756085444610038,552.1597222222222,25.79166666666663,25.79,0.0,138.8542857142857,-136.98214285714286,-1.0136670577499673,7416.863792445664,1,1,0,1,1,1,0,110.98814229249012,13900.0,100.93457943925233,1300.0,1420.8,1470.3333333333333,98.81756756756756,95.48855134890049,10.988142292490119,0.9345794392523363,10.100719424460431,1418.0,-198.0,0.0,-198.0,239.0207142857143,-228.0207142857143,-1.0482412312164622,2172.915584415584,0,0,1,0,0,0,1,101.17351271824472,12.97340393066424,99.25986567186538,-8.34007263183576,11.151562118530274,11.184922218322754,100.29915180884879,100.0,1.1735127182447334,-0.74013432813461,86.21424475873916,11.157122135162354,0.0,0.0,0.0,0.10714285714285714,-0.05071428571428571,-2.112676056338028,189.873417721519,0,1,0,1,0,1,0,98.92394027772885,-11425.0,100.1392977071603,1461.03515625,10481.3861328125,10509.170247395834,100.20802875305527,99.94309904999574,-1.076059722271149,0.13929770716029877,-91.93164489879649,10485.020182291666,29.3603515625,29.36,0.0,81.35642857142857,-28.072857142857142,-2.898045900971961,152.6857648430902,1,1,1,1,1,1,0,102.28817470795595,59664.84375,100.11019715114853,2935.9375,26601.030078125,26758.919921875,100.26660298648855,99.67498425430131,2.2881747079559394,0.11019715114852965,44.7029566196593,26612.849934895832,-62.76171875,0.0,-62.76,192.17857142857142,-73.86428571428571,-2.6017793250169228,162.43057232552525,0,1,1,1,0,0,0,0,0,0,0,1,88.91102735509237,90.42722990773125
2020-07-20,2.958333333333333,0.0,0.0,0.0,0.0,11.101521206754786,11.175655720171584,11.050554888692869,11.138588905334473,3003200.0,0.0,0.0,1383,137,27,388,26660.2890625,26765.01953125,26504.19921875,26680.869140625,309390000,10526.01953125,10783.7998046875,10488.0400390625,10767.08984375,4274340000,554.9583333333334,1383.0,11.138588905334473,10767.08984375,26680.869140625,107.4286175189547,3837.5000000000114,102.04566349984678,1112.5000000000114,554.1666666666669,554.9583333333336,100.14285714285711,99.99999999999996,7.428617518954693,2.0456634998467877,14.461454940282259,551.1583333333334,-11.708333333333258,0.0,-11.71,135.78857142857143,-137.81857142857143,-0.9852704901889647,-6689.092188599551,0,1,1,0,0,0,0,106.22119815668202,8100.0,98.43416370106762,-2200.0,1463.0,1383.0,94.53178400546821,100.0,6.221198156682028,-1.5658362989323844,17.074074074074076,1408.2,-21.0,0.0,-21.0,215.4492857142857,-229.5207142857143,-0.9386921192920651,-1531.1116751269021,0,1,0,0,0,1,0,101.86440890830417,20.386791229248047,99.58575203221012,-4.633331298828125,11.169477780659994,11.138588905334473,99.72345282445518,100.0,1.8644089083041642,-0.4142479677898842,54.63630239836086,11.147237714131673,-0.04633331298828125,0.0,-0.05,0.09642857142857143,-0.054285714285714284,-1.7763157894736843,228.81355932203388,0,1,0,0,0,0,1,103.62097776173802,37625.0,102.0529814687595,21659.9609375,10581.3701171875,10767.08984375,101.75515764504668,100.0,3.620977761738009,2.052981468759505,28.616850083056477,10576.620703125,263.8994140625,263.9,0.0,91.85428571428572,-28.072857142857142,-3.2719963360643227,144.01415548637087,1,1,1,1,1,1,0,102.28119644232936,59506.8359375,99.29575821637826,-18923.046875,26695.843098958332,26680.869140625,99.94390902629362,100.0,2.2811964423293625,-0.7042417836217374,44.83664560597358,26627.643098958335,8.919921875,8.92,0.0,151.3692857142857,-73.86428571428571,-2.0492892370176965,195.3026072050651,1,1,0,1,0,1,1,1,1,1,1,1,85.83564159126216,89.09412387203156
2020-07-21,11.625,0.0,0.0,0.0,0.0,11.425856803320528,11.509257359858177,11.37952306260599,11.407323837280272,3491000.0,0.0,0.0,1714,118,31,347,26833.140625,27025.380859375,26766.220703125,26840.400390625,364930000,10837.8798828125,10839.9296875,10650.4599609375,10680.3603515625,5311750000,507.625,1714.0,11.407323837280272,10680.3603515625,26840.400390625,87.77377521613833,-7070.833333333326,93.85255373237808,-3325.0,543.0833333333335,531.2916666666667,93.47092220346784,95.54544741588894,-12.22622478386166,-6.147446267621909,-7.1791396582203975,538.6527777777779,-47.33333333333337,0.0,-47.33,135.78857142857143,-137.7942857142857,-0.9854441403334163,-6770.085470085492,0,0,0,0,0,0,0,123.22070452911575,32300.0,106.99126092384519,11200.0,1500.3333333333333,1548.5,114.24127971561875,110.68776235066193,23.220704529115743,6.991260923845194,5.306501547987616,1546.6666666666667,331.0,331.0,0.0,239.09214285714285,-203.64285714285714,-1.1740757628902139,674.462511837837,1,1,1,1,1,1,1,101.23355439245078,13.900089263916016,101.98840559296146,22.240161895751775,11.243611653645834,11.272956371307373,101.45604623031738,101.191945231997,1.233554392450786,1.9884055929614521,82.06655094577812,11.24875979953342,0.268734931945799,0.27,0.0,0.10500000000000001,-0.054285714285714284,-1.9342105263157896,207.04225352112672,1,1,1,1,1,1,0,101.82846745707246,19178.02734375,101.97186962073069,20653.02734375,10650.213541666666,10723.72509765625,100.28306296186354,99.59561863346136,1.828467457072452,1.9718696207306863,55.69060967599029,10614.366861979166,-86.7294921875,0.0,-86.73,78.66714285714286,-34.267857142857146,-2.295653986451277,177.18110008204764,0,1,0,1,0,0,1,100.74245990361707,19781.0546875,100.39532670980465,10568.9453125,26731.072916666668,26760.634765625,100.4089902201051,100.29807075093173,0.7424599036170793,0.3953267098046401,135.68740805102738,26744.028862847223,159.53125,159.53,0.0,147.25857142857143,-73.86428571428571,-1.993636979015569,200.6403768296481,1,1,1,1,1,1,1,1,1,1,1,1,85.92422968162485,86.89029954265978
2020-07-22,5.208333333333333,0.0,0.0,0.0,0.0,11.564857602165224,11.574124527425608,11.388790440931157,11.453657150268556,4208200.0,0.0,0.0,2490,185,71,374,26824.560546875,27035.240234375,26794.189453125,27005.83984375,404340000,10687.580078125,10745.3203125,10627.4501953125,10706.1298828125,4074020000,635.2083333333334,2490.0,11.453657150268556,10706.1298828125,27005.83984375,116.80202267851672,9137.500000000011,112.09558823529413,6854.166666666674,565.9305555555558,565.9305555555557,112.24139200431931,112.24139200431932,16.802022678516725,12.095588235294132,6.951664386684898,573.7916666666667,127.58333333333337,127.58,0.0,41.40428571428571,-137.7942857142857,-0.3004789748693705,-42.95495976168246,1,1,1,1,1,1,1,177.22419928825624,108500.0,177.35042735042734,108600.0,1862.3333333333333,1862.3333333333333,133.70323966350458,133.70323966350458,77.22419928825623,77.35042735042735,2.294930875576037,1830.2222222222222,776.0,776.0,0.0,147.92857142857142,-203.64285714285714,-0.7264117853384777,-265.5128205128205,1,1,1,1,1,1,0,102.40265356075138,26.873493194580256,102.40265356075138,26.873493194580256,11.333189964294434,11.333189964294434,101.06295920525163,101.06295920525163,2.402653560751368,2.402653560751368,42.62064878330922,11.31362681918674,0.0463333129882848,0.05,0.0,0.10857142857142857,-0.045714285714285714,-2.375,172.72727272727275,1,1,1,1,0,0,0,101.47518878251178,15563.96484375,101.93216960583126,20293.9453125,10717.860026041666,10717.860026041666,99.89055517425433,99.89055517425433,1.4751887825117724,1.9321696058312638,68.78793411764705,10668.852322048611,25.76953125,25.77,0.0,73.66071428571429,-34.267857142857146,-2.1495570609692547,186.99002719854943,1,1,0,1,0,1,1,100.50517205499172,13574.0234375,101.25184185925669,33389.0625,26842.369791666668,26842.369791666668,100.6090000747031,100.6090000747031,0.5051720549917132,1.2518418592566893,198.95235902674858,26822.661892361113,165.439453125,165.44,0.0,159.07571428571427,-68.29928571428572,-2.329097773455066,175.2390094974309,1,1,1,1,1,1,0,0,0,0,0,0,85.11007661480218,85.62331596256304
2020-07-23,3.458333333333333,0.0,0.0,0.0,0.0,11.286856794965928,11.314656686710526,11.185849431677989,11.268322944641112,3500500.0,0.0,0.0,1773,116,39,380,26955.970703125,26973.849609375,26560.0390625,26652.330078125,419800000,10689.5,10728.1201171875,10407.8701171875,10461.419921875,4469470000,538.4583333333333,1773.0,11.268322944641112,10461.419921875,26652.330078125,99.55319312841844,-241.66666666667425,97.02680381410013,-1650.0000000000114,559.0625000000001,560.4305555555555,96.31451462642069,96.07940323659884,-0.44680687158155624,-2.973196185899863,-222.8103448275792,556.7731481481483,-96.75000000000011,0.0,-96.75,41.40428571428571,-43.395714285714284,-0.9541100174474109,-2079.124820659971,0,0,0,0,0,0,0,110.67415730337078,17100.0,128.19956616052062,39000.0,1840.0,1992.3333333333333,96.3586956521739,88.99113267525514,10.674157303370785,28.199566160520607,10.368421052631579,1832.5555555555554,-717.0,0.0,-717.0,147.92857142857142,-116.64285714285714,-1.2682180036742192,472.8310502283105,0,0,1,1,0,0,1,100.74565316316402,8.34007263183576,101.16472598467574,12.973403930663885,11.316973209381104,11.376434644063314,99.57011239807775,99.04968733346857,0.7456531631640084,1.1647259846757325,135.1106092485049,11.311567624409992,-0.18533420562744496,0.0,-0.19,0.09285714285714286,-0.05928571428571428,-1.566265060240964,276.595744680851,0,0,1,0,0,0,1,99.881512721159,-1241.015625,97.16107206022403,-30566.9921875,10653.75,10615.970052083334,98.19471943564473,98.54417326490098,-0.11848727884099526,-2.838927939775974,-842.972458293988,10632.379991319443,-244.7099609375,0.0,-244.71,69.875,-51.74714285714286,-1.3503160975071087,385.4564797667363,0,0,0,0,0,0,1,99.69185805087778,-8238.0859375,99.89303548415316,-2853.90625,26794.85986328125,26832.856770833332,99.46807042140358,99.32721776793979,-0.30814194912220566,-0.10696451584684573,-323.5257592640888,26779.023220486113,-353.509765625,0.0,-353.51,152.47642857142858,-93.55,-1.6298923417576545,258.75728814381125,0,0,0,0,0,0,1,1,1,1,0,0,78.5181143397951,83.18414021207403
2020-07-24,2.5416666666666665,0.0,0.0,0.0,0.0,11.314656614644552,11.388790247986384,11.2497899064061,11.277589797973633,2302500.0,0.0,0.0,1373,107,31,362,26533.41015625,26625.69921875,26402.859375,26469.890625,494170000,10294.41015625,10418.75,10217.3095703125,10363.1796875,4205330000,502.5416666666667,1373.0,11.277589797973633,10363.1796875,26469.890625,88.68382352941178,-6412.4999999999945,98.9986046129853,-508.33333333333144,547.7583333333334,558.7361111111112,91.74514308317231,89.94257873673219,-11.316176470588225,-1.001395387014689,-7.836907082521124,540.2222222222223,-35.91666666666657,0.0,-35.92,41.40428571428571,-42.67285714285715,-0.9702721703324293,-3263.8513513513344,0,0,0,0,0,0,0,97.79202279202279,-3100.0,80.10501750291715,-34100.0,1746.6,1878.6666666666667,78.60987060574831,73.08374733853796,-2.207977207977208,-19.894982497082847,-44.29032258064517,1684.3333333333333,-400.0,0.0,-400.0,146.64285714285714,-145.21428571428572,-1.0098376783079193,10265.000000000071,0,0,0,0,0,0,1,100.82850446200754,9.26675796508789,98.86271275228765,-12.973403930663885,11.309096527099609,11.333189964294434,99.72140365898834,99.50940409102846,0.8285044620075593,-1.1372872477123432,121.69941030575595,11.303845405578613,0.009266853332521308,0.01,0.0,0.075,-0.05928571428571428,-1.2650602409638554,477.2727272727273,1,0,0,0,1,1,1,98.66696940206133,-14001.07421875,97.03024379682005,-31718.06640625,10595.6359375,10510.2431640625,97.80611327747405,98.60076047464486,-1.3330305979386659,-2.969756203179957,-74.01703273325847,10556.893229166666,-98.240234375,0.0,-98.24,53.730714285714285,-58.76428571428572,-0.9143430168955876,-1067.4471406272162,0,0,0,0,0,1,0,99.24243034473102,-20205.859375,98.61958182354681,-37050.9765625,26729.866015625,26709.353515625,99.02739732973959,99.10344931978636,-0.7575696552689734,-1.3804181764531882,-131.00106327449882,26686.536783854168,-182.439453125,0.0,-182.44,119.64285714285714,-106.58142857142856,-1.1225488224965487,916.0013124794914,0,0,0,0,0,0,1,1,1,1,1,0,69.52895989375466,77.71905028278397
2020-07-27,2.375,0.0,0.0,0.0,0.0,11.34245631799272,11.435123800003575,11.277589610830685,11.398056983947754,1988100.0,0.0,0.0,1512,126,28,416,26447.669921875,26625.4609375,26426.919921875,26584.76953125,400930000,10421.7001953125,10546.4404296875,10399.8603515625,10536.26953125,4209900000,572.375,1512.0,11.398056983947754,10536.26953125,26584.76953125,103.13837375178316,1741.6666666666629,90.10823220728106,-6283.333333333338,537.7916666666667,572.3750000000002,106.43061904392962,99.99999999999996,3.13837375178316,-9.891767792718928,32.86363636363643,555.963888888889,69.83333333333331,69.83,0.0,29.544285714285714,-42.67285714285715,-0.692343744769174,-225.0380848748639,1,0,1,1,1,1,1,109.32754880694142,12900.0,60.722891566265055,-97800.0,1552.6666666666667,1512.0,97.38085015027909,100.0,9.327548806941431,-39.277108433734945,11.720930232558139,1668.3999999999999,139.0,139.0,0.0,113.07142857142857,-145.21428571428572,-0.7786522380718149,-351.77777777777754,1,0,0,0,1,1,0,102.32945196935151,25.946807861328125,99.51456407685907,-5.560016632080256,11.314656575520834,11.398056983947754,100.73710066116683,100.0,2.329451969351497,-0.48543592314092343,43.92855200094093,11.338750012715657,0.1204671859741211,0.12,0.0,0.08357142857142856,-0.045,-1.857142857142857,216.66666666666669,1,1,1,1,1,1,0,97.85624234728584,-23082.03125,98.41342900355438,-16986.03515625,10453.623046875,10536.26953125,100.79060134466687,100.0,-2.1437576527141626,-1.5865709964456145,-45.64706380098155,10575.847135416667,173.08984375,173.09,0.0,66.0942857142857,-52.35285714285715,-1.2624771468333011,480.98554943341355,1,0,1,1,1,1,1,99.63981829501695,-9609.9609375,98.44081756043795,-42107.03125,26568.996744791668,26584.76953125,100.05936538217772,100.0,-0.36018170498305163,-1.559182439562045,-276.63764404609475,26681.500520833335,114.87890625,114.88,0.0,127.84857142857142,-78.235,-1.6341608158569876,257.6887084467096,1,0,0,0,1,1,0,0,0,0,0,1,67.05882531797992,71.70196651717656
2020-07-28,14.958333333333334,0.0,0.0,0.0,0.0,11.333189411151046,11.347089798597668,11.147855330575814,11.194189071655272,2214300.0,0.0,0.0,1651,128,33,411,26529.44921875,26556.83984375,26361.7109375,26379.279296875,361090000,10509.2001953125,10523.6396484375,10397.8701171875,10402.08984375,3869230000,586.9583333333334,1651.0,11.194189071655272,10402.08984375,26379.279296875,115.62833456455716,7933.333333333338,109.0071964714076,4850.000000000011,553.9583333333335,579.6666666666667,105.95712673937567,101.25790684301322,15.628334564557179,9.00719647140759,7.39863445378151,554.1805555555557,14.583333333333371,14.58,0.0,23.80857142857143,-42.67285714285715,-0.5579324428375347,-126.20976902688375,1,1,1,0,0,1,1,96.32438739789964,-6300.0,93.1190073322053,-12200.0,1512.0,1581.5,109.1931216931217,104.39456212456528,-3.6756126021003497,-6.880992667794699,-26.206349206349206,1585.4444444444446,139.0,139.0,0.0,123.0,-143.92857142857142,-0.8545905707196031,-587.7133105802053,1,0,1,0,1,1,0,98.13159713298877,-21.3134765625,99.34210375980487,-7.413387298583984,11.289945284525553,11.296123027801514,99.15184519980333,99.09761998966047,-1.8684028670112294,-0.6578962401951373,-52.5216476947308,11.27450074089898,-0.20386791229248225,0.0,-0.2,0.07285714285714286,-0.05928571428571429,-1.2289156626506024,536.8421052631579,0,0,0,0,0,0,1,97.39455881025783,-27827.05078125,99.43286782704382,-5933.0078125,10433.846354166666,10469.1796875,99.69563946660969,99.35916809384689,-2.6054411897421605,-0.5671321729561762,-37.38121558594696,10436.4453125,-134.1796875,0.0,-134.18,55.479285714285716,-61.93714285714287,-0.8957353076852107,-859.0974449729002,0,0,0,0,0,0,0,98.28198876678805,-46112.109375,98.97550878122244,-27305.078125,26477.979817708332,26482.0244140625,99.62723545560178,99.61201940009941,-1.7180112332119442,-1.0244912187775561,-57.2068371072539,26505.757595486113,-205.490234375,0.0,-205.49,115.19857142857143,-92.91285714285716,-1.2398560863481909,516.916666666667,0,0,0,0,0,0,1,0,0,0,0,0,63.92156328882385,66.83644950018612
2020-07-29,7.041666666666667,0.0,0.0,0.0,0.0,10.95325422884627,11.115421879328942,10.897654447033272,11.101521492004396,2137800.0,0.0,0.0,1365,137,20,389,26388.439453125,26602.44921875,26375.390625,26539.5703125,347580000,10474.7001953125,10567.91015625,10464.0,10542.9404296875,3970900000,553.0416666666666,1365.0,11.101521492004396,10542.9404296875,26539.5703125,87.06461134798293,-8216.666666666675,110.04891800016581,5049.9999999999945,570.7916666666669,570.7916666666667,96.89028396233297,96.890283962333,-12.935388652017066,10.048918000165811,-6.730730223123725,553.6527777777778,-33.91666666666674,0.0,-33.92,23.80857142857143,-23.902142857142856,-0.9960852284612857,-25444.27480916074,0,1,0,0,0,0,0,54.81927710843374,-112500.0,99.41733430444283,-800.0,1509.3333333333333,1509.3333333333333,90.43727915194347,90.43727915194347,-45.18072289156627,-0.5826656955571741,-1.2133333333333334,1463.0,-286.0,0.0,-286.0,123.0,-124.0,-0.9919354838709677,-12300.000000000011,0,0,0,0,0,0,0,96.92556138494241,-35.213565826416016,98.43877717559054,-17.60683059692365,11.231255849202475,11.231255849202475,98.84488111623519,98.84488111623519,-3.0744386150575806,-1.561222824409455,-31.52626333478677,11.227137353685167,-0.09266757965087535,0.0,-0.09,0.07285714285714286,-0.052142857142857144,-1.3972602739726028,351.7241379310344,0,0,0,0,0,0,0,98.47573815271022,-16318.9453125,101.73460991325207,17976.07421875,10493.7666015625,10493.7666015625,100.46860036050047,100.46860036050047,-1.524261847289771,1.734609913252071,-64.60552583390184,10470.211046006943,140.8505859375,140.85,0.0,61.59357142857142,-61.93714285714287,-0.9944529015591842,-17927.44282744209,1,1,1,1,1,1,0,98.27344924672687,-46626.953125,100.26324131250541,6967.96875,26501.206380208332,26501.206380208332,100.14476296566,100.14476296566,-1.7265507532731275,0.2632413125054233,-56.9189460897248,26498.509982638887,160.291015625,160.29,0.0,126.64785714285713,-67.11357142857143,-1.8870677635990163,212.73095935115424,1,1,1,0,1,1,0,0,0,0,0,1,54.24833587608661,61.742908160963445
2020-07-30,14.0,0.0,0.0,0.0,0.0,10.78645422716421,10.897654676878158,10.693786743864614,10.879120826721191,2219600.0,0.0,0.0,1424,100,21,364,26367.419921875,26374.9296875,25992.279296875,26313.650390625,351540000,10450.1201171875,10609.58984375,10412.08984375,10587.8095703125,4135200000,499.0,1424.0,10.879120826721191,10587.8095703125,26313.650390625,92.6719801903583,-3945.8333333333258,87.1806071194584,-7337.5,552.8437500000001,546.3333333333334,90.26058447798314,91.33618059792555,-7.328019809641711,-12.819392880541603,-12.646251319957786,546.8611111111112,-54.04166666666663,0.0,-54.04,23.80857142857143,-22.652142857142856,-1.0510516192097878,2058.801729462629,0,0,0,0,0,0,1,80.31584884376763,-34900.0,94.17989417989418,-8800.0,1488.0,1480.0,95.6989247311828,96.21621621621622,-19.684151156232375,-5.82010582010582,-4.080229226361032,1480.888888888889,59.0,59.0,0.0,127.21428571428571,-115.85714285714286,-1.098027127003699,1120.1257861635236,1,0,0,1,1,1,1,96.54605108646612,-38.92021179199201,95.4471524580251,-51.89361572265625,11.143222093582153,11.058277130126953,97.62993804984764,98.37988954972316,-3.4539489135338752,-4.55284754197489,-27.952368000627416,11.11387750837538,-0.2224006652832049,0.0,-0.22,0.055714285714285716,-0.06785714285714285,-0.8210526315789475,-458.8235294117651,0,0,0,0,0,0,0,101.20815003490318,12638.96484375,100.48916781133622,5154.00390625,10517.27734375,10510.946614583334,100.67063199207553,100.73126577983493,1.2081500349031702,0.489167811336214,83.77117668420605,10525.1142578125,44.869140625,44.87,0.0,59.82071428571428,-61.93714285714287,-0.9658294123074083,-2826.49341883225,1,1,1,1,1,1,1,98.72926799830543,-33867.96875,98.98017118295382,-27111.9140625,26454.3173828125,26410.833333333332,99.4682645174625,99.63203378900704,-1.2707320016945634,-1.0198288170461793,-77.69479942792555,26438.687717013887,-225.919921875,0.0,-225.92,100.27571428571427,-83.25071428571428,-1.2045027498691558,588.9909796517729,0,0,0,0,0,0,1,1,1,0,1,1,35.3835194937763,51.184472886228896
2020-07-31,0.0,0.0,0.0,0.0,0.0,11.027387702450987,11.045921551951542,10.758653070891032,10.82352066040039,2782600.0,0.0,0.0,1198,89,15,338,26409.330078125,26440.01953125,26013.58984375,26428.3203125,488050000,10741.4697265625,10747.7998046875,10557.7001953125,10745.26953125,4418390000,442.0,1198.0,10.82352066040039,10745.26953125,26428.3203125,87.9529060608573,-6054.166666666669,75.30347128558245,-14495.833333333338,530.6750000000001,498.01388888888897,83.29014933810713,88.75254483085588,-12.047093939142695,-24.696528714417553,-7.300757054370266,515.8958333333334,-57.0,0.0,-57.0,21.395,-26.72357142857143,-0.8006040681046694,-401.51474530831086,0,0,0,0,0,0,0,87.25418790968682,-17500.0,72.56208358570562,-45300.0,1430.0,1329.0,83.77622377622377,90.14296463506396,-12.745812090313184,-27.437916414294367,-6.845714285714285,1391.3333333333333,-226.0,0.0,-226.0,124.57142857142857,-132.0,-0.9437229437229437,-1676.9230769230776,0,0,0,0,0,0,0,95.9737040829874,-45.40691375732422,96.68874262456896,-37.066841125488104,11.0792818069458,10.934720993041992,97.69153677104711,98.98305285784282,-4.026295917012603,-3.3112573754310435,-23.836723892415034,11.036654949188232,-0.05560016632080078,0.0,-0.06,0.055714285714285716,-0.06357142857142857,-0.8764044943820225,-709.0909090909093,0,0,0,0,1,1,0,103.68699429395087,38208.984375,103.29914173646746,34317.96875,10562.87578125,10625.33984375,101.72674330151419,101.128713897754,3.686994293950864,3.299141736467469,28.122363645657618,10593.274739583334,157.4599609375,157.46,0.0,71.06785714285715,-45.75142857142857,-1.5533472803347284,280.7183364839318,1,1,1,1,1,1,1,99.84295245836513,-4157.03125,100.18590733686499,4904.1015625,26449.11796875,26427.180338541668,99.92136729748579,100.00431364202964,-0.15704754163486462,0.1859073368649977,-635.749859049051,26445.651692708332,114.669921875,114.67,0.0,107.71642857142857,-83.25071428571428,-1.2938799323901125,440.2750204367629,1,0,1,1,1,1,0,1,0,1,0,0,23.04090478892432,37.557586719595726
