date,Ford,F-150,Ford Bronco_x,Ford Mustang_x,Ford Stock,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ford Motor Company,Ford Mustang_y,Ford F Series,Ford Bronco_y,Lincoln Navigator,Lincoln Aviator,Ford GT
2021-06-01,16.666666666666668,0.0,1.5833333333333333,0.7916666666666666,0.0,14.47502856082492,14.593031396372018,14.219355281571287,14.563530921936035,89071000.0,0.0,0.0,8480,3239,6.0,1553,579,444,1428
2021-06-02,19.666666666666668,0.0,1.0,0.4166666666666667,0.0,14.652032383943626,14.770036157605574,14.435694320437465,14.661866188049316,77517200.0,0.0,0.0,7425,3055,6.0,1383,596,433,1365
2021-06-03,11.625,0.0,0.0,0.0,0.7916666666666666,14.897871446038858,15.792726963135944,14.740534335929896,15.723892211914062,179671400.0,0.0,0.0,6861,2916,7.0,1563,822,505,1394
2021-06-04,24.666666666666668,0.0,1.2083333333333333,0.0,1.125,16.058234037863674,16.176237808234337,15.5370546262397,15.704225540161133,151788000.0,0.0,0.0,5834,3132,6.0,1687,598,558,1383
2021-06-05,18.208333333333332,0.7916666666666666,1.5,1.25,0.0,,,,,,,,5032,3121,8.0,1674,576,517,1399
2021-06-06,19.708333333333332,0.5416666666666666,0.0,1.125,0.0,,,,,,,,5109,3259,4.0,1769,543,507,1875
2021-06-07,17.458333333333332,0.0,1.9166666666666667,0.7083333333333334,0.5,15.74356121131374,15.930399749437067,15.389551744470905,15.615724563598633,90915300.0,0.0,0.0,5068,3234,2.0,1642,521,455,1290
2021-06-08,27.625,0.7083333333333334,0.5833333333333334,0.7083333333333334,0.5416666666666666,15.497721133842013,15.537055413357217,15.074876925701158,15.369884490966797,93891100.0,0.0,0.0,5499,3193,4.0,1984,541,525,1351
2021-06-09,16.875,0.0,0.0,0.5416666666666666,0.0,15.340383456494822,15.360050126633809,15.133878262118051,15.222379684448242,60079100.0,0.0,0.0,5545,3146,10.0,1831,634,542,1370
2021-06-10,19.75,0.5416666666666666,0.5,1.4166666666666667,0.0,15.330548974166778,15.517386552334077,14.829036247471173,14.858536720275879,78147500.0,0.0,0.0,5287,2923,9.0,1788,626,507,1265
2021-06-11,20.833333333333332,0.0,1.4583333333333333,0.0,0.5,15.045375806364516,15.17321244376655,14.917539168962485,15.025708198547363,50613500.0,0.0,0.0,4954,3090,3.0,1688,597,533,1235
2021-06-12,18.875,1.75,0.7916666666666666,0.0,0.0,,,,,,,,4772,2951,5.0,1674,509,363,1393
2021-06-13,14.166666666666666,0.0,0.7916666666666666,0.8333333333333334,0.0,,,,,,,,4897,3008,4.0,1664,605,519,1441
2021-06-14,21.0,0.0,1.2083333333333333,1.0416666666666667,0.9583333333333334,14.976540397996109,15.045376088845401,14.573363808206267,14.62253189086914,82666000.0,0.0,0.0,4812,3000,8.0,1655,1043,485,1318
2021-06-15,12.583333333333334,0.0,1.5,0.4583333333333333,0.4583333333333333,14.661865759527911,14.907705228166014,14.51436245346631,14.750368118286133,62612700.0,0.0,0.0,4780,2953,5.0,2257,680,529,1207
2021-06-16,24.166666666666668,0.0,1.9583333333333333,2.2083333333333335,1.2083333333333333,14.84870525750188,15.035542853322262,14.63236624828627,14.770036697387695,69112900.0,0.0,0.0,5308,3082,3.0,1956,566,473,1226
2021-06-17,19.875,0.0,1.1666666666666667,1.5,0.5,15.045376048869919,15.143711276131214,14.337358098694006,14.52419662475586,126653100.0,0.0,0.0,4802,2991,7.0,1962,627,422,1160
2021-06-18,29.416666666666668,0.0,3.2916666666666665,0.0,0.0,14.298024176619537,14.524196986784096,14.199688009103957,14.27835750579834,76319700.0,0.0,0.0,4358,2987,5.0,2087,567,509,1336
2021-06-19,26.5,0.0,1.9583333333333333,0.0,1.0833333333333333,,,,,,,,4252,3578,3.0,1867,612,565,1421
2021-06-20,27.291666666666668,0.0,2.0,2.3333333333333335,0.0,,,,,,,,4624,3350,5.0,1824,626,604,1520
2021-06-21,31.333333333333332,0.6666666666666666,0.625,1.2916666666666667,0.625,14.386525702077138,14.652031838423333,14.307857147766923,14.534029006958008,63385000.0,0.0,0.0,4514,3088,4.0,1855,571,485,1320
2021-06-22,26.041666666666668,0.0,0.9583333333333334,0.0,0.9583333333333334,14.770036157605574,14.85853758114727,14.573363826704444,14.661866188049316,65545900.0,0.0,0.0,4483,3035,6.0,1657,613,461,1343
2021-06-23,32.375,0.0,1.3333333333333333,0.0,0.0,14.888039705680564,15.271548706117139,14.779869730949656,15.163379669189453,94985700.0,0.0,0.0,4438,2996,2.0,1655,542,489,1364
2021-06-24,31.791666666666668,0.0,0.6666666666666666,0.0,0.8333333333333334,15.2813824427535,15.291216247285904,14.897872506218757,15.00604248046875,79859800.0,0.0,0.0,4675,3070,4.0,1562,507,435,1333
2021-06-25,15.041666666666666,0.0,0.0,0.5416666666666666,0.0,14.986374351463496,15.261715241998727,14.927373401922507,14.937206268310547,111760500.0,0.0,0.0,4351,2948,4.0,1537,569,495,5415
2021-06-26,33.208333333333336,0.5416666666666666,0.0,0.5833333333333334,0.0,,,,,,,,4363,2957,6.0,1577,564,568,1723
2021-06-27,16.291666666666668,0.0,1.125,0.5416666666666666,0.5,,,,,,,,4546,3065,4.0,1547,549,548,2069
2021-06-28,18.916666666666668,0.0,1.1666666666666667,0.9166666666666666,2.375,14.947039485609572,14.956873289414677,14.583197185049045,14.711033821105957,79477400.0,0.0,0.0,4592,3016,8.0,2149,558,515,1726
2021-06-29,21.083333333333332,0.0,1.5,1.7916666666666667,1.5,14.799536686601305,14.947039997516985,14.632365767401842,14.760202407836914,68208200.0,0.0,0.0,4562,3100,8.0,1907,567,522,1407
2021-06-30,18.666666666666668,0.0,1.7083333333333333,0.7083333333333334,0.0,14.701199959610703,14.858537068662361,14.563530458092073,14.61269760131836,72213500.0,0.0,0.0,4343,3049,13.0,1579,558,537,1420
2021-07-01,23.333333333333332,0.0,0.5,1.0416666666666667,0.5833333333333334,14.661866188049318,14.720868074880292,14.593031434915828,14.661866188049316,51112200.0,0.0,0.0,5377,3088,4.0,1631,679,465,1510
2021-07-02,35.041666666666664,0.9166666666666666,1.5416666666666667,1.2916666666666667,0.0,14.711034288025054,14.789702845356485,14.583197647910687,14.681533813476562,43652000.0,0.0,0.0,5743,3115,4.0,1730,537,524,1356
2021-07-03,26.166666666666668,0.0,1.5833333333333333,1.4583333333333333,0.0,,,,,,,,5062,3125,8.0,1570,585,532,1350
2021-07-04,27.333333333333332,0.0,1.0833333333333333,0.0,0.0,,,,,,,,5234,3290,9.0,1752,570,520,1518
2021-07-05,39.041666666666664,0.0,1.7916666666666667,1.8333333333333333,1.2083333333333333,,,,,,,,5668,3430,9.0,1723,596,571,1476
2021-07-06,25.166666666666668,0.0,0.0,0.0,0.0,14.622532199264871,14.63236600356548,14.150520846473981,14.258689880371094,73990600.0,0.0,0.0,5861,3225,4.0,1621,571,478,1613
2021-07-07,29.25,0.0,1.2916666666666667,1.2916666666666667,0.0,14.17018690080975,14.219354982370582,13.786677927802192,13.993182182312012,72992500.0,0.0,0.0,5174,3187,9.0,1589,562,477,1259
2021-07-08,23.875,0.0,3.75,0.0,0.0,13.727676445380578,13.993182593118659,13.511337442843605,13.82601261138916,62706800.0,0.0,0.0,5284,3607,7.0,1491,554,479,1270
2021-07-09,28.75,0.6666666666666666,2.25,2.7083333333333335,0.6666666666666666,14.209520828181587,14.337357461966855,14.032517051850789,14.239021301269531,65981200.0,0.0,0.0,5408,3131,3.0,1508,502,458,1276
2021-07-10,27.541666666666668,0.0,0.7916666666666666,3.2083333333333335,0.6666666666666666,,,,,,,,5215,3195,7.0,1580,603,530,1434
2021-07-11,27.833333333333332,0.0,1.7916666666666667,0.5833333333333334,0.0,,,,,,,,5220,3226,6.0,1648,524,519,1304
2021-07-12,30.0,0.0,2.5833333333333335,0.5416666666666666,0.0,14.121018071699943,14.494694158855916,14.003015244882759,14.366857528686523,49205200.0,0.0,0.0,5508,3198,1.0,1554,590,467,1178
2021-07-13,26.666666666666668,0.7083333333333334,2.2916666666666665,0.8333333333333334,0.0,14.258689844611931,14.386526486789663,14.062018448108958,14.180021286010742,45360600.0,0.0,0.0,5665,2983,4.0,1552,544,519,1189
2021-07-14,19.5,0.0,0.5833333333333334,0.5833333333333334,0.5833333333333334,14.189854526460342,14.386525915148683,13.963681726116382,14.012849807739258,39056200.0,0.0,0.0,5097,2913,8.0,1425,523,514,1246
2021-07-15,15.958333333333334,0.0,0.0,0.0,0.0,13.914514489876963,14.06201874370728,13.708009284757086,13.77684497833252,44952300.0,0.0,0.0,5978,3293,8.0,1631,607,515,1328
2021-07-16,18.916666666666668,0.0,0.7083333333333334,0.7916666666666666,0.0,13.885012831438095,13.904680438728038,13.353999626050346,13.383500099182129,48065200.0,0.0,0.0,5685,3287,5.0,1667,555,533,1264
2021-07-17,20.25,0.0,0.0,0.7083333333333334,0.0,,,,,,,,5675,3329,2.0,1602,523,533,1508
2021-07-18,18.208333333333332,0.0,1.375,1.625,0.0,,,,,,,,7009,3503,6.0,1587,538,509,1576
2021-07-19,15.583333333333334,0.0,0.9166666666666666,1.6666666666666667,0.5,13.029492863564462,13.09832762010513,12.577148168147454,13.058993339538574,99949200.0,0.0,0.0,7698,3548,5.0,1664,536,471,1659
2021-07-20,16.916666666666668,0.0,1.125,0.5416666666666666,0.0,13.147495509885918,13.72767684297326,13.058993145475549,13.678508758544922,70731800.0,0.0,0.0,6780,3385,2.0,1769,535,503,1347
2021-07-21,23.583333333333332,0.0,2.4166666666666665,0.5,0.0,13.8161783823176,14.101352129608287,13.79651077459948,13.953847885131836,53817500.0,0.0,0.0,6020,3274,5.0,1643,493,456,1346
2021-07-22,21.083333333333332,0.0,0.0,0.7916666666666666,0.0,13.84567968291935,13.904681571793999,13.550672114152523,13.678508758544922,40440100.0,0.0,0.0,5962,3345,5.0,1816,539,517,1309
2021-07-23,17.958333333333332,0.0,0.0,0.7083333333333334,0.0,13.73750915825483,13.806343906310799,13.50150256614288,13.590004920959473,37927900.0,0.0,0.0,6010,3320,8.0,1811,619,578,1423
2021-07-24,17.833333333333332,0.0,0.0,0.625,0.0,,,,,,,,5472,3304,5.0,1683,535,535,1384
2021-07-25,23.583333333333332,0.0,0.0,0.8333333333333334,0.0,,,,,,,,6162,3301,5.0,1800,552,489,1556
2021-07-26,22.583333333333332,0.0,1.0,0.0,0.0,13.668675005214984,13.845679734697661,13.639174529568942,13.79651165008545,43838000.0,0.0,0.0,6098,3131,4.0,1677,570,551,1413
2021-07-27,25.458333333333332,0.0,0.0,1.6666666666666667,0.0,13.698175351962988,13.727675825311776,13.42283447469717,13.560504913330078,41963200.0,0.0,0.0,5910,3305,3.0,1496,604,567,1424
2021-07-28,19.666666666666668,0.0,1.5,1.25,0.5,13.629339218139648,13.757175848875685,13.344165484283291,13.629339218139648,70653500.0,0.0,0.0,5691,3181,6.0,1571,517,470,1553
2021-07-29,12.333333333333334,0.0,0.5,0.5416666666666666,1.0416666666666667,14.268523158553679,14.543863104195855,14.062017964871256,14.150520324707031,111154800.0,0.0,0.0,6126,3488,3.0,1615,517,459,1630
2021-07-30,27.083333333333332,0.0,1.4583333333333333,0.0,0.0,13.993182043128353,14.062017731750103,13.63917354745719,13.717842102050781,74955700.0,0.0,0.0,6016,3542,2.0,1344,495,421,1656
2021-07-31,22.083333333333332,0.8333333333333334,1.125,0.7916666666666666,1.0833333333333333,,,,,,,,5938,3660,8.0,1569,533,522,1587
2021-08-01,23.541666666666668,0.7083333333333334,1.8333333333333333,0.75,1.0833333333333333,,,,,,,,5960,3693,7.0,1881,573,496,1602
2021-08-02,27.666666666666668,0.0,1.625,0.9166666666666666,0.0,13.786678731847909,14.091519167257838,13.649008283009202,13.678508758544922,64673700.0,0.0,0.0,5953,3620,11.0,1655,541,474,1572
2021-08-03,25.833333333333332,0.0,1.4583333333333333,2.25,0.0,13.737510231270091,13.845679263493114,13.413002196797846,13.786678314208984,53257700.0,0.0,0.0,5992,3297,3.0,1523,596,505,1409
2021-08-04,25.166666666666668,0.0,1.4166666666666667,1.2916666666666667,0.0,13.619508027140704,13.698176588373597,13.078660965312139,13.09832763671875,81502700.0,0.0,0.0,5616,3339,7.0,1525,490,440,1452
2021-08-05,24.458333333333332,1.3333333333333333,0.9166666666666666,3.4583333333333335,0.0,13.314666349335875,13.59000630745389,13.226163985489997,13.481837272644043,60524400.0,0.0,0.0,5906,3456,7.0,1778,518,432,1279
2021-08-06,18.5,0.0,0.0,3.0,0.0,13.590005873216427,13.678508234234414,13.50150351219844,13.57033920288086,44450600.0,0.0,0.0,6289,3391,8.0,1846,491,486,1306
2021-08-07,23.041666666666668,0.0,0.0,0.0,0.7083333333333334,,,,,,,,6163,3690,10.0,1983,536,565,1571
2021-08-08,25.583333333333332,0.0,5.291666666666667,1.875,0.7083333333333334,,,,,,,,6623,3401,,2056,612,537,1529
2021-08-09,20.416666666666668,0.0,0.7083333333333334,0.75,0.6666666666666666,13.491670142844999,13.590005366462389,13.324499231111986,13.521170616149902,38760400.0,0.0,0.0,7186,3402,2.0,1837,522,489,1448
2021-08-10,28.833333333333332,0.0,0.0,0.0,1.6666666666666667,13.540837779664129,13.678507275776067,13.43266781808691,13.590004920959473,32120800.0,0.0,0.0,5620,3269,11.0,1559,631,459,1371
2021-08-11,22.208333333333332,0.0,0.7083333333333334,2.0,0.625,13.62933974168618,13.717842100041796,13.44250215900455,13.698175430297852,42795600.0,0.0,0.0,6237,3166,7.0,1420,574,431,1399
2021-08-12,27.75,0.0,2.2083333333333335,4.125,0.0,13.68834207718875,13.816178717044197,13.560505437333305,13.66867446899414,38547900.0,0.0,0.0,6439,3302,12.0,1726,605,444,1838
2021-08-13,24.583333333333332,0.0,0.75,0.0,0.75,13.649007168463093,13.717841918359959,13.314665347015811,13.3638334274292,45118500.0,0.0,0.0,5815,3165,4.0,1638,521,412,1774
2021-08-14,21.208333333333332,0.0,0.0,1.125,0.0,,,,,,,,4554,3277,4.0,1632,537,530,1641
2021-08-15,28.708333333333332,0.0,1.2083333333333333,1.5833333333333333,0.7083333333333334,,,,,,,,5562,3483,3.0,1681,546,480,1848
2021-08-16,31.166666666666668,0.0,1.625,1.2916666666666667,0.75,13.275331477990424,13.334333363859328,13.098326758186873,13.235997200012207,38664300.0,0.0,0.0,6178,3468,9.0,1601,601,443,1549
2021-08-17,31.333333333333332,0.0,1.9166666666666667,0.9166666666666666,0.6666666666666666,13.098327003577118,13.108160807706694,12.596815184410103,12.773818969726562,74625300.0,0.0,0.0,6067,3418,2.0,1524,593,420,1507
2021-08-18,28.0,0.0,2.875,0.7916666666666666,0.0,12.734485174565634,12.990158464823951,12.685317089853925,12.783653259277344,50966700.0,0.0,0.0,5998,3327,5.0,1304,715,434,1411
2021-08-19,23.416666666666668,0.0,0.8333333333333334,0.7083333333333334,0.0,12.586981231044417,12.704984065790699,12.360808427761672,12.459144592285156,69038800.0,0.0,0.0,6020,3407,13.0,1392,621,461,1427
2021-08-20,10.041666666666666,0.16666666666666666,1.0,0.0,0.20833333333333334,12.40014265057046,12.459144536581391,12.173970786102077,12.360808372497559,53615600.0,0.0,0.0,5260,3543,10.0,1457,586,438,1443
2021-08-21,5.416666666666667,0.0,0.5,0.20833333333333334,0.25,,,,,,,,4667,3584,2.0,1524,604,489,1599
2021-08-22,8.625,0.2916666666666667,0.4166666666666667,0.75,0.0,,,,,,,,5011,3544,8.0,1666,561,500,1878
2021-08-23,4.958333333333333,0.20833333333333334,0.0,0.20833333333333334,0.0,12.49847889096332,12.636149333960592,12.262473221084996,12.518145561218262,64573600.0,0.0,0.0,5418,3517,6.0,1527,614,477,1517
2021-08-24,12.291666666666666,0.20833333333333334,0.16666666666666666,0.0,0.20833333333333334,12.596814761990537,12.921322784959093,12.547646680794633,12.862320899963379,53672500.0,0.0,0.0,4808,3630,7.0,1443,570,441,1440
2021-08-25,8.333333333333334,0.20833333333333334,0.4166666666666667,0.16666666666666666,0.16666666666666666,12.901655700684223,13.0589928166506,12.803320472106831,12.950823783874512,51195500.0,0.0,0.0,4873,3285,9.0,1705,609,429,1244
2021-08-26,4.5,0.5416666666666666,0.0,0.0,0.0,12.891821275017222,12.911488882466507,12.596814665703066,12.68531608581543,57559800.0,0.0,0.0,5074,3289,6.0,1602,675,476,1337
2021-08-27,17.791666666666668,0.0,0.0,0.0,0.9166666666666666,12.675483900269741,13.147495250750826,12.655816291764767,13.088494300842285,57587300.0,0.0,0.0,4870,3001,3.0,1635,629,448,1404
2021-08-28,19.125,0.0,0.5833333333333334,1.3333333333333333,0.0,,,,,,,,4868,3095,8.0,1718,630,483,1483
2021-08-29,14.458333333333334,0.0,1.25,0.7083333333333334,0.0,,,,,,,,5355,3282,7.0,1625,543,515,1682
2021-08-30,25.5,0.0,2.2083333333333335,0.0,0.4166666666666667,13.127828452418145,13.147495122928726,12.81315328402022,12.832820892333984,42720100.0,0.0,0.0,5687,3383,5.0,1497,645,440,1372
2021-08-31,19.041666666666668,0.0,1.25,0.0,1.25,12.803320400566172,12.921323236881593,12.71481803887881,12.813153266906738,42212700.0,0.0,0.0,5059,3260,2.0,1568,584,438,1298
2021-09-01,24.875,0.0,0.0,0.5416666666666666,0.0,12.813152355644013,12.999990869874653,12.6853157242765,12.891820907592773,58875700.0,0.0,0.0,4977,3002,5.0,1388,596,403,1254
2021-09-02,16.5,0.6666666666666666,0.7916666666666666,0.5833333333333334,0.6666666666666666,12.872155152689622,12.990157988993342,12.754152316385902,12.793486595153809,49053200.0,0.0,0.0,4767,3145,5.0,1488,716,419,1220
2021-09-03,18.125,0.0,3.0833333333333335,0.5,0.0,12.77381989227577,12.83282178351127,12.655817047608016,12.675484657287598,41616700.0,0.0,0.0,4675,3209,5.0,1559,626,460,1205
2021-09-04,12.291666666666666,0.75,0.0,0.0,0.0,,,,,,,,4512,3152,3.0,1537,703,503,1347
2021-09-05,21.083333333333332,0.0,0.625,1.9583333333333333,0.0,,,,,,,,4892,3179,7.0,1523,791,473,1441
2021-09-06,18.083333333333332,1.0,0.5833333333333334,0.8333333333333334,0.0,,,,,,,,5092,3156,1.0,1672,653,464,1481
2021-09-07,21.958333333333332,0.0,0.0,2.375,0.0,12.616481836572124,12.822987033977878,12.596815166144667,12.734484672546387,64008900.0,0.0,0.0,5030,3063,3.0,1525,646,475,1244
2021-09-08,18.416666666666668,0.0,0.625,0.0,0.0,12.754152317650618,12.999991794425208,12.695150430591317,12.813153266906738,57980900.0,0.0,0.0,5223,2967,4.0,1549,608,444,1179
2021-09-09,19.208333333333332,0.0,0.8333333333333334,1.375,0.0,12.734485071220673,12.734485071220673,12.508313196306776,12.547647476196289,68806400.0,0.0,0.0,12578,3419,,1809,596,431,1228
2021-09-10,26.416666666666668,0.0,0.0,3.8333333333333335,0.7916666666666666,12.626316000957633,12.714818364914388,12.449311273044126,12.468978881835938,48792500.0,0.0,0.0,15102,3483,3.0,1736,616,457,1262
2021-09-11,30.125,0.0,2.6666666666666665,0.0,0.0,,,,,,,,11450,3257,1.0,1573,622,485,1300
2021-09-12,26.208333333333332,0.0,0.0,1.7083333333333333,0.0,,,,,,,,10487,3520,5.0,1652,600,478,1297
2021-09-13,26.458333333333332,0.0,0.0,0.6666666666666666,1.4166666666666667,12.547647101565405,12.773818969726564,12.409976657160886,12.773818969726562,62270800.0,0.0,0.0,8673,3248,4.0,1594,552,451,1161
2021-09-14,25.333333333333332,0.0,2.7083333333333335,0.7083333333333334,1.4583333333333333,12.714817476795284,12.842654111603183,12.577147038278362,12.645981788635254,47640800.0,0.0,0.0,7485,3071,4.0,1628,523,460,1051
2021-09-15,27.333333333333332,0.0,0.0,0.0,0.0,12.67548339203602,13.029491890702579,12.596814836776785,12.999991416931152,60282100.0,0.0,0.0,7287,3099,4.0,1707,522,457,1077
2021-09-16,23.541666666666668,0.0,0.0,0.0,0.25,12.960657218029349,13.304831914928357,12.881988662292251,13.176995277404785,76426100.0,0.0,0.0,7557,2990,12.0,1426,593,478,1386
2021-09-17,9.916666666666666,0.0,0.9583333333333334,0.5,0.0,13.186829636683875,13.472003397691687,13.167162965822921,13.32450008392334,76182400.0,0.0,0.0,7675,3267,3.0,1892,533,535,1373
2021-09-18,13.25,0.0,0.0,1.0416666666666667,0.75,,,,,,,,6720,3156,2.0,1797,549,547,1530
2021-09-19,20.125,0.0,1.1666666666666667,0.6666666666666666,0.0,,,,,,,,6958,3225,10.0,1847,616,583,1533
2021-09-20,18.75,0.0,1.125,0.0,0.5416666666666666,12.852487929240674,12.970490769077703,12.419810849838232,12.606648445129395,126152200.0,0.0,0.0,6454,3116,4.0,1655,563,462,1376
2021-09-21,23.375,0.0,1.8333333333333333,0.0,0.4583333333333333,12.675483647338352,12.754152204182084,12.449310843060243,12.557480812072754,60473100.0,0.0,0.0,7038,3145,2.0,1686,546,447,1192
2021-09-22,15.375,0.6666666666666666,0.5,0.0,0.0,12.70498339329198,13.167161841603312,12.69514958979952,13.0098237991333,75784000.0,0.0,0.0,6821,3361,2.0,1693,521,481,1117
2021-09-23,18.208333333333332,0.0,0.75,2.125,0.0,13.127828755063735,13.5113377479916,13.098327341912976,13.481837272644043,68708100.0,0.0,0.0,6565,3164,7.0,1578,566,502,1135
2021-09-24,20.666666666666668,0.0,2.7083333333333335,0.0,0.7083333333333334,13.432669687550709,13.708009655897559,13.413003015856125,13.55067253112793,57440200.0,0.0,0.0,5952,3052,9.0,1489,495,497,1143
2021-09-25,35.0,0.0,0.7916666666666666,1.3333333333333333,0.0,,,,,,,,5409,2967,1.0,1403,494,531,1268
2021-09-26,22.083333333333332,0.0,0.0,0.0,0.0,,,,,,,,5910,3094,4.0,1434,508,502,1187
2021-09-27,18.333333333333332,0.0,0.0,0.0,0.0,13.65884172904154,14.052184518540349,13.649007924853274,13.924347877502441,68769700.0,0.0,0.0,6070,2993,1.0,1477,539,455,1185
2021-09-28,28.166666666666668,0.0,1.75,0.9583333333333334,0.0,14.38652595307764,14.484861178779486,13.993182236860783,14.07185173034668,107090900.0,0.0,0.0,6819,3042,6.0,1586,462,484,1091
2021-09-29,18.458333333333332,0.0,0.6666666666666666,0.6666666666666666,0.0,14.219355511072441,14.258689790222997,13.934181752780109,14.062018394470215,56805500.0,0.0,0.0,6399,3042,7.0,1672,505,492,1044
2021-09-30,15.625,0.0,0.0,0.0,0.0,14.022684043778735,14.081684993301964,13.855513123790944,13.924347877502441,78820500.0,0.0,0.0,5783,2953,2.0,1529,517,505,1166
2021-10-01,17.583333333333332,0.0,0.0,1.1666666666666667,0.5,14.022684043778735,14.130853076440111,13.776844565891183,13.924347877502441,51880900.0,0.0,0.0,5463,2746,1.0,1697,522,496,1002
2021-10-02,21.666666666666668,1.3333333333333333,0.7916666666666666,3.4583333333333335,0.875,,,,,,,,5789,2801,5.0,1654,495,574,1163
2021-10-03,17.541666666666668,0.0,0.0,0.8333333333333334,0.0,,,,,,,,5758,3511,5.0,1673,527,620,1157
2021-10-04,14.291666666666666,0.0,0.25,0.0,0.7083333333333334,14.032517471736304,14.543863084374891,13.98334938991642,14.111186027526855,78332500.0,0.0,0.0,5403,3102,,1471,652,451,991
2021-10-05,17.25,0.0,0.5833333333333334,0.0,0.0,14.199687412188986,14.199687412188986,13.875179385953446,14.052184104919434,55915800.0,0.0,0.0,5032,2946,1.0,1388,501,398,962
2021-10-06,15.291666666666666,0.0,1.4583333333333333,0.7083333333333334,0.0,13.904681188672974,14.10135258316416,13.658841711108197,13.885013580322266,61020300.0,0.0,0.0,5485,2852,2.0,1367,498,432,965
2021-10-07,15.0,0.0,0.6666666666666666,0.4166666666666667,0.0,14.101352481974303,14.701200465318767,14.071852007463113,14.642199516296387,96557500.0,0.0,0.0,5421,2766,3.0,1358,504,457,992
2021-10-08,15.083333333333334,0.0,0.0,1.7916666666666667,0.0,14.671700562754246,15.23221428933323,14.602865806943694,14.868371963500977,99468900.0,0.0,0.0,5300,2693,2.0,1499,504,517,1020
2021-10-09,21.083333333333332,0.0,0.0,0.0,0.0,,,,,,,,5061,2760,5.0,1454,530,518,1143
2021-10-10,23.916666666666668,0.0,3.125,1.2916666666666667,2.5416666666666665,,,,,,,,5713,2765,6.0,1410,547,562,1102
2021-10-11,13.791666666666666,0.0,0.0,0.75,0.0,14.947040034617036,15.104377150065135,14.720868165611192,14.838871002197266,45302300.0,0.0,0.0,5808,2877,4.0,1385,555,523,1091
2021-10-12,20.0,0.0,0.9166666666666666,1.5833333333333333,0.0,14.858537466887505,15.419052105160377,14.760202239996298,15.379717826843262,89134000.0,0.0,0.0,5197,2794,3.0,1477,541,406,999
2021-10-13,16.458333333333332,0.0,0.8333333333333334,0.0,0.0,15.330550158183335,15.42888538772807,15.015875923155075,15.25188159942627,63363500.0,0.0,0.0,5037,2725,5.0,1417,447,380,1049
2021-10-14,27.125,0.0,0.0,1.2083333333333333,0.0,15.36005059824728,15.36005059824728,15.114211118241139,15.192879676818848,50875100.0,0.0,0.0,5155,2770,8.0,1463,515,380,1083
2021-10-15,24.708333333333332,0.0,0.0,0.875,1.2916666666666667,15.281381682300422,15.76322776457447,15.281381682300422,15.438718795776367,77211800.0,0.0,0.0,4892,2758,9.0,1669,536,413,1178
2021-10-16,30.333333333333332,0.0,0.0,0.875,1.5,,,,,,,,4567,2733,4.0,1855,505,441,1161
2021-10-17,27.166666666666668,0.0,2.5,0.0,0.0,,,,,,,,5135,2959,7.0,1980,552,468,1449
2021-10-18,30.0,0.0,2.2916666666666665,0.7083333333333334,0.0,15.31088209868557,15.389550655125838,15.2322135422453,15.30104923248291,48643800.0,0.0,0.0,5269,2805,16.0,1847,465,381,1119
2021-10-19,33.125,0.0,0.0,1.5833333333333333,0.0,15.340384400346778,15.428885828122219,15.114211584112061,15.163379669189453,44668300.0,0.0,0.0,5087,2718,5.0,1727,463,432,1247
2021-10-20,22.708333333333332,0.0,0.0,0.75,0.0,15.173212827952154,15.89106365099744,15.11421094080992,15.773061752319336,105213700.0,0.0,0.0,5122,2887,4.0,1532,527,461,1060
2021-10-21,24.625,0.0,1.5416666666666667,1.0,0.0,15.891065256915153,16.422079481448897,15.861563841461095,16.274574279785156,95855000.0,0.0,0.0,5045,2610,5.0,1508,542,497,1000
2021-10-22,18.125,0.0,0.5833333333333334,0.75,0.75,16.146735119589774,16.26473888062675,15.959896612783787,16.009065628051758,60646800.0,0.0,0.0,4837,2719,5.0,1527,560,520,1076
2021-10-23,14.041666666666666,0.0,0.9583333333333334,0.0,0.0,,,,,,,,4498,2701,3.0,1615,520,589,1319
2021-10-24,20.041666666666668,0.0,0.0,1.7916666666666667,0.0,,,,,,,,4758,2617,2.0,1678,481,603,1231
2021-10-25,24.875,0.0,1.8333333333333333,0.0,0.0,16.127069288880193,16.22540545463562,15.546888911893348,15.733726501464844,67808000.0,0.0,0.0,4968,2567,8.0,1615,509,489,1110
2021-10-26,27.875,0.5416666666666666,0.0,1.9583333333333333,0.0,15.822228827155614,15.950064529422935,15.438718906944123,15.674724578857422,64882300.0,0.0,0.0,5041,2617,8.0,1534,530,485,1150
2021-10-27,18.541666666666668,0.0,0.5416666666666666,0.8333333333333334,0.0,15.527221555075998,15.655058197507026,15.242047795130839,15.25188159942627,96094300.0,0.0,0.0,5102,2566,6.0,1381,487,487,1222
2021-10-28,21.541666666666668,0.0,3.4583333333333335,0.7916666666666666,0.625,16.57941436767578,17.28743136224321,16.43190918598539,16.57941436767578,215237600.0,0.0,0.0,5232,2451,3.0,1323,474,506,1151
2021-10-29,21.541666666666668,0.0,2.4583333333333335,0.5833333333333334,1.5416666666666667,16.579415408210146,17.0710943764194,16.27457309748379,16.795753479003906,100560700.0,0.0,0.0,5094,2388,5.0,1406,485,482,1167
2021-10-30,19.5,0.0,0.75,0.0,1.0833333333333333,,,,,,,,4473,2322,6.0,1368,525,571,1083
